Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
project-1-team-8,com.sismics.reader.rest.assembler,ArticleAssembler,0,0,1,1,36,2,0,0,-1.0,5,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/assembler/ArticleAssembler.java,8
project-1-team-8,com.sismics.reader.rest.constant,BaseFunction,0,0,0,0,14,0,0,0,-1.0,5,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/constant/BaseFunction.java,3
project-1-team-8,com.sismics.reader.rest.dao,ThemeDao,2,1,1,1,41,8,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/dao/ThemeDao.java,14
project-1-team-8,com.sismics.reader.rest,TestAllResource,0,0,2,2,114,2,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestAllResource.java,12
project-1-team-8,com.sismics.reader.rest,TestSearchResource,0,0,2,1,83,3,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestSearchResource.java,12
project-1-team-8,com.sismics.reader.rest,TestJobResource,0,0,1,1,52,1,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestJobResource.java,16
project-1-team-8,com.sismics.reader.rest,TestCategoryResource,0,0,1,1,150,1,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestCategoryResource.java,11
project-1-team-8,com.sismics.reader.rest,TestLocaleResource,0,0,1,1,16,1,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestLocaleResource.java,10
project-1-team-8,com.sismics.reader.rest,TestSecurity,0,0,2,2,43,2,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestSecurity.java,16
project-1-team-8,com.sismics.reader.rest,TestStarredResource,0,0,1,1,70,1,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestStarredResource.java,13
project-1-team-8,com.sismics.reader.rest,TestThemeResource,0,0,1,1,16,1,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestThemeResource.java,10
project-1-team-8,com.sismics.reader.rest,TestUserResource,0,0,3,3,140,3,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestUserResource.java,11
project-1-team-8,com.sismics.reader.rest,TestAppResource,0,0,3,3,58,4,0,1,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestAppResource.java,13
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,0,0,8,8,411,8,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/test/java/com/sismics/reader/rest/TestSubscriptionResource.java,23
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,4,0,34,16,260,44,11,0,0.17647058823529413,0,4,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/test/java/com/sismics/reader/rest/BaseJerseyTest.java,41
project-1-team-8,com.sismics.rest.resource,GenericExceptionMapper,1,0,1,1,25,2,0,0,0.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/rest/resource/GenericExceptionMapper.java,13
project-1-team-8,com.sismics.rest.exception,ServerException,2,0,2,2,32,2,0,0,1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/rest/exception/ServerException.java,12
project-1-team-8,com.sismics.rest.exception,ForbiddenClientException,1,0,1,1,16,1,0,0,0.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/rest/exception/ForbiddenClientException.java,10
project-1-team-8,com.sismics.rest.exception,ClientException,2,0,2,2,32,2,0,0,1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/rest/exception/ClientException.java,12
project-1-team-8,com.sismics.rest.util,ValidationUtil,3,0,8,8,120,18,0,0,0.75,5,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/rest/util/ValidationUtil.java,13
project-1-team-8,com.sismics.rest.util,JsonUtil,0,0,1,1,32,4,0,0,-1.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/rest/util/JsonUtil.java,7
project-1-team-8,com.sismics.security,IPrincipal,0,0,5,4,31,5,2,0,-1.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/security/IPrincipal.java,8
project-1-team-8,com.sismics.security,AnonymousPrincipal,3,1,9,9,52,9,0,1,0.7777777777777778,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/security/AnonymousPrincipal.java,7
project-1-team-8,com.sismics.security,UserPrincipal,6,0,14,14,106,14,0,1,0.42857142857142855,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/security/UserPrincipal.java,8
project-1-team-8,com.sismics.util.filter,TokenBasedSecurityFilter,3,3,4,0,70,12,0,1,0.0,4,3,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/util/filter/TokenBasedSecurityFilter.java,13
project-1-team-8,com.sismics.util.filter,SecurityFilter,2,2,8,3,74,10,2,0,0.375,1,6,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/util/filter/SecurityFilter.java,19
project-1-team-8,com.sismics.util.filter,HeaderBasedSecurityFilter,2,1,2,1,16,3,0,1,0.0,2,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/util/filter/HeaderBasedSecurityFilter.java,10
project-1-team-8,com.sismics.util.filter,RequestContextFilter,1,0,4,3,108,12,0,0,0.5,1,6,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/main/java/com/sismics/util/filter/RequestContextFilter.java,25
project-1-team-8,com.sismics.reader.rest.filter,CookieAuthenticationFilter,1,0,2,2,23,4,0,0,0.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/test/java/com/sismics/reader/rest/filter/CookieAuthenticationFilter.java,14
project-1-team-8,com.sismics.reader.rest.descriptor,JerseyTestWebAppDescriptorFactory,1,0,1,1,17,1,0,0,0.0,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/test/java/com/sismics/reader/rest/descriptor/JerseyTestWebAppDescriptorFactory.java,10
