Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
project-1-team-8,com.sismics.reader.fragment,SettingsFragment,onPause,4,1,0,64,0,,
project-1-team-8,com.sismics.reader.fragment,SettingsFragment,onSharedPreferenceChanged,7,2,2,70,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesDefaultFragment,onCreateView,7,1,3,23,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesDefaultFragment,onSubscriptionError,5,1,0,33,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onStart,2,1,0,60,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onSuccess,11,3,0,63,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onError,3,1,0,78,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onEnd,12,2,0,90,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onCreateView,37,4,3,107,0,com.sismics.reader.fragment.ArticlesFragment,com.sismics.reader.fragment.ArticlesFragment
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onClick,19,2,1,114,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onAnimationStart,3,1,1,125,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onAnimationEnd,3,1,1,130,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onAnimationRepeat,2,1,1,135,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,initFragment,0,13,5,157,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onScrollStateChanged,2,1,2,190,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onScroll,5,2,4,193,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onItemClick,9,1,4,201,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onItemCheckedStateChanged,3,1,4,216,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onCreateActionMode,5,1,2,221,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onPrepareActionMode,3,1,2,228,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onActionItemClicked,0,11,2,233,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onSuccess,11,2,1,251,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onSuccess,11,2,1,273,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onDestroyActionMode,2,1,1,300,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onActivityResult,7,2,3,306,0,,
project-1-team-8,com.sismics.reader.fragment,ArticlesFragment,onDestroyView,5,1,0,316,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,newInstance,7,1,1,53,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onCreateView,57,5,3,67,0,com.sismics.reader.fragment.ArticleFragment,com.sismics.reader.fragment.ArticleFragment
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onClick,4,1,1,122,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onClick,3,1,1,159,0,com.sismics.reader.fragment.ArticleFragment,com.sismics.reader.fragment.ArticleFragment
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,zoomImageFromThumb,81,5,1,178,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onAnimationEnd,3,1,1,267,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onAnimationCancel,3,1,1,272,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onClick,25,2,1,285,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onAnimationEnd,5,1,1,308,0,,
project-1-team-8,com.sismics.reader.fragment,ArticleFragment,onAnimationCancel,6,1,1,315,0,,
project-1-team-8,com.sismics.reader.listener,ArticlesHelperListener,onStart,0,1,0,10,0,,
project-1-team-8,com.sismics.reader.listener,ArticlesHelperListener,onSuccess,0,1,0,15,0,,
project-1-team-8,com.sismics.reader.listener,ArticlesHelperListener,onError,0,1,0,20,0,,
project-1-team-8,com.sismics.reader.listener,ArticlesHelperListener,onEnd,0,1,0,25,0,,
project-1-team-8,com.sismics.reader.listener,CallbackListener,onComplete,0,1,0,9,0,,
project-1-team-8,com.sismics.reader.provider,RecentSuggestionsProvider,RecentSuggestionsProvider,3,1,0,14,0,,
project-1-team-8,com.sismics.reader,MainApplication,onCreate,5,1,0,17,0,,
project-1-team-8,com.sismics.reader,MainApplication,onLowMemory,4,1,0,33,0,,
project-1-team-8,com.sismics.reader,BaseTransactionalTest,setUp,7,1,0,18,0,com.sismics.util.jpa.EMF,com.sismics.util.jpa.EMF; com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader,BaseTransactionalTest,tearDown,2,1,0,28,0,,
project-1-team-8,com.sismics.reader,Standalone,main,41,5,1,28,0,,
project-1-team-8,com.sismics.reader.util,ApplicationUtil,getVersionName,9,1,1,14,0,,
project-1-team-8,com.sismics.reader.util,ApplicationUtil,getVersionCode,9,1,1,29,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,getBooleanPreference,4,1,3,30,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,getStringPreference,4,1,2,41,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,getIntegerPreference,15,1,3,52,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,setCachedJson,4,1,3,73,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,getCachedJson,9,1,2,84,0,com.sismics.reader.util.PreferenceUtil,com.sismics.reader.util.PreferenceUtil
project-1-team-8,com.sismics.reader.util,PreferenceUtil,setServerUrl,4,1,2,100,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,resetUserCache,6,1,1,109,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,getAuthToken,10,3,1,120,0,,
project-1-team-8,com.sismics.reader.util,PreferenceUtil,getServerUrl,17,5,1,136,0,com.sismics.reader.util.PreferenceUtil,com.sismics.reader.util.PreferenceUtil
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,getId,3,1,0,51,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,setId,3,1,1,60,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,getUserId,3,1,0,69,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,setUserId,3,1,1,78,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,isLongLasted,3,1,0,87,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,setLongLasted,3,1,1,96,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,getCreationDate,3,1,0,105,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,setCreationDate,3,1,1,114,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,getLastConnectionDate,3,1,0,123,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,setLastConnectionDate,3,1,1,132,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,AuthenticationToken,toString,3,1,0,141,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,getId,3,1,0,59,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,setId,3,1,1,63,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,getFeedId,3,1,0,67,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,setFeedId,3,1,1,71,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,isSuccess,3,1,0,75,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,setSuccess,3,1,1,79,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,getMessage,3,1,0,83,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,setMessage,3,1,1,87,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,getDuration,3,1,0,91,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,setDuration,3,1,1,95,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,getCreateDate,3,1,0,99,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,setCreateDate,3,1,1,103,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSynchronization,toString,3,1,0,107,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getId,3,1,0,80,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setId,3,1,1,89,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getRssUrl,3,1,0,98,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setRssUrl,3,1,1,107,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getUrl,3,1,0,116,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setUrl,3,1,1,125,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getBaseUri,3,1,0,134,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setBaseUri,3,1,1,143,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getTitle,3,1,0,152,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setTitle,3,1,1,161,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getLanguage,3,1,0,170,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setLanguage,3,1,1,179,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getDescription,3,1,0,188,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setDescription,3,1,1,197,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getCreateDate,3,1,0,206,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setCreateDate,3,1,1,215,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getLastFetchDate,3,1,0,224,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setLastFetchDate,3,1,1,233,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,getDeleteDate,3,1,0,242,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,setDeleteDate,3,1,1,251,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,Feed,2,1,0,260,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,Feed,3,1,1,263,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Feed,toString,3,1,0,267,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getId,3,1,0,69,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setId,3,1,1,78,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getUserId,3,1,0,87,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setUserId,3,1,1,96,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getParentId,3,1,0,105,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setParentId,3,1,1,114,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getName,3,1,0,123,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setName,3,1,1,132,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getOrder,3,1,0,141,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setOrder,3,1,1,150,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,isFolded,3,1,0,159,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setFolded,3,1,1,168,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getCreateDate,3,1,0,177,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setCreateDate,3,1,1,186,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,getDeleteDate,3,1,0,195,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,setDeleteDate,3,1,1,204,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Category,toString,3,1,0,213,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getId,3,1,0,74,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setId,3,1,1,83,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getUserId,3,1,0,92,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setUserId,3,1,1,101,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getFeedId,3,1,0,110,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setFeedId,3,1,1,119,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getCategoryId,3,1,0,128,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setCategoryId,3,1,1,137,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getTitle,3,1,0,146,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setTitle,3,1,1,155,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getOrder,3,1,0,164,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setOrder,3,1,1,173,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getUnreadCount,3,1,0,182,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setUnreadCount,3,1,1,191,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getCreateDate,3,1,0,200,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setCreateDate,3,1,1,209,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,getDeleteDate,3,1,0,218,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,setDeleteDate,3,1,1,227,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,FeedSubscription,toString,3,1,0,236,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getId,3,1,0,111,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setId,3,1,1,120,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getLocaleId,3,1,0,129,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setLocaleId,3,1,1,138,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getRoleId,3,1,0,147,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setRoleId,3,1,1,156,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getUsername,3,1,0,165,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setUsername,3,1,1,174,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getPassword,3,1,0,183,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setPassword,3,1,1,192,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getEmail,3,1,0,201,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setEmail,3,1,1,210,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getTheme,3,1,0,219,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setTheme,3,1,1,228,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,isDisplayTitleWeb,3,1,0,237,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setDisplayTitleWeb,3,1,1,246,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,isDisplayTitleMobile,3,1,0,255,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setDisplayTitleMobile,3,1,1,264,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,isDisplayUnreadWeb,3,1,0,273,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setDisplayUnreadWeb,3,1,1,282,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,isDisplayUnreadMobile,3,1,0,291,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setDisplayUnreadMobile,3,1,1,300,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,isNarrowArticle,3,1,0,309,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setNarrowArticle,3,1,1,318,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,isFirstConnection,3,1,0,327,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setFirstConnection,3,1,1,336,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getCreateDate,3,1,0,345,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setCreateDate,3,1,1,354,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,getDeleteDate,3,1,0,363,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,setDeleteDate,3,1,1,372,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,User,toString,3,1,0,381,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,getId,3,1,0,51,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,setId,3,1,1,60,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,getRoleId,3,1,0,69,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,setRoleId,3,1,1,78,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,getBaseFunctionId,3,1,0,87,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,setBaseFunctionId,3,1,1,96,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,getCreateDate,3,1,0,105,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,setCreateDate,3,1,1,114,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,getDeleteDate,3,1,0,123,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,setDeleteDate,3,1,1,132,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,RoleBaseFunction,toString,3,1,0,141,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getId,3,1,0,114,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setId,3,1,1,123,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getFeedId,3,1,0,132,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setFeedId,3,1,1,141,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getUrl,3,1,0,150,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setUrl,3,1,1,159,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getBaseUri,3,1,0,168,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setBaseUri,3,1,1,177,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getGuid,3,1,0,186,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setGuid,3,1,1,195,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getTitle,3,1,0,204,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setTitle,3,1,1,213,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getCreator,3,1,0,222,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setCreator,3,1,1,231,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getDescription,3,1,0,240,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setDescription,3,1,1,249,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getCommentUrl,3,1,0,258,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setCommentUrl,3,1,1,267,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getCommentCount,3,1,0,276,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setCommentCount,3,1,1,285,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getEnclosureUrl,3,1,0,294,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setEnclosureUrl,3,1,1,303,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getEnclosureLength,3,1,0,312,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,setEnclosureLength,3,1,1,321,0,,
project-1-team-8,com.sismics.reader.core.model.jpa,Article,getEnclosureType,3,1,0,330,0,,
